date,index,txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,generatedCoins,activeAddresses,medianFee,averageDifficulty,paymentCount,blockCount,blockSize
2018-03-24,1404,3013,3415181056,215.37,24099100,38.8559644977,3662.57588749,12658,0.0110516,118782712649,3817,742,46191104
2018-03-25,1405,3009,3288234240,207.32,23409900,39.9028671487,3553.9044114,12991,0.01103648,123024781450,4066,721,47747378
2018-03-26,1406,3456,3359787520,211.79,37329600,44.6719635979,3455.59525692,16450,0.01102136,117987275765,4417,702,53546861
2018-03-27,1407,3429,3123564544,196.85,53498800,45.442851391,3544.2090448,14941,0.01100568,117880328745,4429,721,53275598
2018-03-28,1408,3806,2975326976,187.47,44833300,49.1063175046,3553.98664484,16231,0.01099084,119804388459,4991,724,59273429
2018-03-29,1409,4072,3164031488,199.31,53055600,51.8555445608,3524.54799518,16872,0.010976,115070910995,5145,719,62242200
2018-03-30,1410,3596,2794557952,176,41887500,46.9480866024,3226.37051934,15369,0.01096228,114848398909,4539,659,55110279
2018-03-31,1411,2648,2740003584,172.53,22220300,32.04132649,3622.97367992,12887,0.0109452,106233607225,3833,741,44208829
2018-04-01,1412,2689,2839978752,178.78,31024200,35.5970841413,3764.21316451,12601,0.01093176,120437139998,3744,771,43764484
2018-04-02,1413,3081,2794350336,175.87,27927800,37.8037456994,3227.61315966,13317,0.01091608,122745172551,4090,662,48347768
2018-04-03,1414,3833,2821898240,177.57,36809600,50.505534214,3588.41343949,20211,0.01090152,117633782671,4780,737,60020507
2018-04-04,1415,3553,3010552320,189.4,39301200,42.3605953565,3607.8165471,15574,0.01011816,120083356433,4490,742,54685894
2018-04-05,1416,5340,2703657984,170.05,40641000,88.8195959055,3556.22378713,31594,0.01010308,119581782326,10838,733,109662390
2018-04-06,1417,2199,2741768448,172.41,42452500,24.0538279909,1673.29533223,11832,0.01,129558506051,2918,345,36246503
2018-04-07,1418,1145,2580781312,162.27,30577500,11.65473123,741.67177768,6030,0.01,88820242824.4,2553,153,24778087
2018-04-08,1419,2539,2703724288,169.99,24114000,18.43930243,3478.06554683,16732,0.0027139,32474571638.7,4831,718,50785634
2018-04-09,1420,3625,2768982016,174.05,24546500,33.0990261519,4125.21261962,24850,0.00270984,45186323402.3,7969,853,81079792
2018-04-10,1421,4096,2658461440,167.06,31208400,31.4045020176,3356.5118175,18712,0.00270522,60353837424.9,6768,695,73518424
2018-04-11,1422,5248,2634966272,165.55,41345600,43.51061624,3640.48264658,26193,0.0027027,55384605142.9,8594,755,94865513
2018-04-12,1423,5225,2689206528,168.92,62352400,45.4231750691,3177.56863071,24526,0.002891175,58154463032.9,8638,660,94055343
2018-04-13,1424,4722,3057946880,192.04,56740700,36.3451350544,3477.42220043,22470,0.00269528,53572205384.3,7653,723,84286234
2018-04-14,1425,4708,3004319488,188.64,42979700,37.283939042,3549.51860162,22371,0.0038444,54032349688.8,7887,739,85493576
2018-04-15,1426,4889,3041251584,190.91,50712700,38.1150696984,3515.51004231,22105,0.00268814,56724454391.8,8216,733,88437747
2018-04-16,1427,5894,3194638592,200.5,41090800,48.9254598277,3505.87157229,27358,0.00900379,57098372771.2,8987,732,101576204
2018-04-17,1428,5584,3098347008,194.41,39801200,47.5735446942,3414.56219287,27699,0.00745797,60023948002,9765,714,104374700
2018-04-18,1429,6950,3121667072,195.83,180248992,58.5368589175,3586.96653673,32564,0.00992992,58712271065.5,10412,751,119074717
2018-04-19,1430,5640,3641742592,228.41,89253400,47.679054038,3176.03885529,26494,0.00353021,59563601775.2,9034,666,99920125
2018-04-20,1431,5883,3811615232,239.01,128551000,41.8376212298,3610.59563844,31331,0.0026691,57390448529.3,8944,758,103595206
2018-04-21,1432,5431,4329193472,271.41,89939200,44.1346044206,3405.2766972,26843,0.0028551,62434530835.9,8930,716,98279035
2018-04-22,1433,6130,4105014272,257.32,142363008,45.9944933826,3420.04838031,31241,0.0028512,62151280811,8881,720,104708810
2018-04-23,1434,6744,4321474048,270.81,110600000,52.9530061693,3363.25365174,30718,0.00303664,60496329604.9,10007,709,114339982
2018-04-24,1435,6883,4503933440,282.18,141852000,55.1176153116,3533.28795637,33202,0.0028425,62644825166.5,10734,746,120806340
2018-04-25,1436,6538,4686492160,293.56,157435008,47.9801679239,3377.65815764,30214,0.00265118,64037106824.3,9711,714,111292959
2018-04-26,1437,6486,4121106944,258.09,153394000,49.7527707615,3396.45356817,36759,0.00283545,63807502171.1,10160,719,117165096
2018-04-27,1438,6623,4268912896,267.29,93178896,52.3528720434,3325.25264145,33474,0.0028293,60136872382,10224,705,115269854
2018-04-28,1439,6498,4021978880,251.77,84646704,45.3754198919,3359.250485,31335,0.00264012,58686363048.3,9930,713,112767597
2018-04-29,1440,6783,4168849664,260.91,92297200,47.2132358689,3457.82477374,30265,0.00263648,60432808448.9,9940,735,113949787
2018-04-30,1441,6835,4096791040,256.35,103574000,55.8198763354,3180.33874674,33883,0.00319821,62600814751.9,10471,677,119267751
2018-05-01,1442,7537,3875467008,242.45,71420800,57.7547751951,3589.32366393,35866,0.00300416,57411646167.7,11193,765,128664627
2018-05-02,1443,6614,3836186112,239.94,83039296,48.5228729546,3331.2965301,30825,0.00262598,60623797720.9,9674,711,111853991
2018-05-03,1444,8078,3987286016,249.34,115162000,65.5041199332,3349.65280777,36959,0.00970216,59157148520.9,12215,716,138170082
2018-05-04,1445,5890,3945665280,246.68,77875600,45.3416338149,3219.50405122,40362,0.00280575,60514633208.9,9453,689,111284641
2018-05-05,1446,5871,3859261440,241.23,73154304,54.9997034284,3420.2036897,32769,0.00970632,55581160824.8,9782,733,108289510
2018-05-06,1447,4936,3854549504,240.88,50393500,44.7340923997,3238.77350101,23150,0.00969592,55832290247.1,7853,695,87267747
2018-05-07,1448,5454,3773018880,235.74,44546500,54.8835488039,3317.50628514,28948,0.00968344,53914694689.7,8973,713,99456380
2018-05-08,1449,5374,3733356544,233.22,33703600,53.6101169642,3336.88964929,29757,0.00967252,55051821149.9,8416,718,96052642
2018-05-09,1450,5958,3583732992,223.82,41903700,55.1728184693,3392.23773511,27607,0.00965536,54329764718.2,9804,731,106791788
2018-05-10,1451,6442,3638798848,227.21,36197200,55.3729449182,3267.45562763,29412,0.00964132,55634939201.8,9513,705,109378528
2018-05-11,1452,5297,3499615744,218.48,48447300,47.047186758,3318.70026074,24325,0.0096304,51939991091,8241,717,92381958
2018-05-12,1453,4587,3165395968,197.57,32938200,37.3428758169,3262.70456643,21600,0.00332694,52211624340,8072,706,85651465
2018-05-13,1454,4841,3237818112,202.05,32021800,33.3284122404,3424.95425469,22185,0.0025865,53726715541.9,7974,742,86681659
2018-05-14,1455,5785,3368962816,210.19,56526000,44.6473357114,3263.23080678,26810,0.00313361,52802533392.3,9223,708,102032892
2018-05-15,1456,5358,3441718528,214.69,56849200,38.6326845353,3300.51251839,24768,0.0027618,54959407253.7,8466,717,94190048
2018-05-16,1457,5363,3285057024,204.87,46385200,40.9132723113,3360.07509588,25004,0.002759625,51572437030.3,8926,731,97109920
2018-05-17,1458,6574,3197055744,199.34,44934200,129.970534574,3308.3894338,30969,0.00954824,54659722149.5,10979,722,118872291
2018-05-18,1459,4901,3096334592,193.02,58532500,37.0442710517,3222.77376228,23396,0.00256914,55161195406.4,8102,703,88555869
2018-05-19,1460,4203,3266980864,203.62,31524400,33.7044076636,3310.12170398,21097,0.00256578,54649088105.6,7033,723,77004200
2018-05-20,1461,4465,3174140928,197.79,34040600,33.1145257162,3442.57538719,22206,0.00256186,54687520187.9,8716,753,88839285
2018-05-21,1462,5225,3271744512,203.83,34791200,43.4963281382,3081.60644115,24866,0.00346864,57228751198.8,8733,675,94964921
2018-05-22,1463,5542,3189086208,198.64,51057500,45.4646914696,3218.99069309,26121,0.00947908,51787890643.7,8597,706,96938107
2018-05-23,1464,5029,2823006464,175.8,49136900,41.6191362154,3396.59130199,23385,0.00710619,49545296133.9,8422,746,91190718
2018-05-24,1465,4799,2749815296,171.21,44489500,38.0288071281,3160.20461788,25431,0.00709878,53071022492.5,7874,695,87732617
2018-05-25,1466,4286,2757527296,171.66,26129900,37.0720646352,3128.75140684,22168,0.0094432,48707851819.5,7450,689,80595589
2018-05-26,1467,4090,2648504064,164.84,17384600,35.5235767139,3441.77713026,19920,0.00943124,49082303180.5,7337,759,77471492
2018-05-27,1468,4164,2643163648,164.47,32033800,39.9939776424,3219.61986738,20793,0.0094172,50657320281.3,7656,711,80288049
2018-05-28,1469,4798,2672052224,166.23,38161100,41.7406938941,3183.47696748,23034,0.00940524,49570475801.3,7817,704,86183573
2018-05-29,1470,5113,2412289024,150.04,51033600,45.7924887532,3251.655092,24922,0.00939484,48693389762.4,8185,720,91017871
2018-05-30,1471,4810,2534336256,157.6,23704800,40.9510476974,3269.69803344,23742,0.00937716,50072944619.7,8283,725,89254412
2018-05-31,1472,4994,2485947392,154.56,35146100,55.2868859722,3359.64622397,24862,0.008017745,51305939558.8,8024,746,89756296
2018-06-01,1473,4616,2507869952,155.89,29047300,40.6313045404,3188.54441589,24437,0.00287984,53163662749.7,7778,709,85789642
2018-06-02,1474,4404,2535651584,157.59,40011500,35.8315407663,3170.73141801,20546,0.00251678,51194062715.1,7438,706,80164026
2018-06-03,1475,5189,2617764608,162.66,44074900,38.9193220697,3121.53647955,25562,0.00269175,47395480133.6,8655,696,94720695
2018-06-04,1476,5090,2721367040,169.07,39320200,35.2715016013,3148.9444389,23920,0.00250978,47383520601.6,8224,703,90760272
2018-06-05,1477,5016,2580908544,160.31,40491500,37.9428463853,3336.82205613,24208,0.00250684,46220228745.4,8448,746,91815390
2018-06-06,1478,4916,2691611648,167.15,41766300,38.0423311387,3255.98641018,23204,0.0025032,47131041562.5,8397,729,90308006
2018-06-07,1479,4506,2652330240,164.68,40588500,32.6041210688,3149.19290307,21940,0.00249914,50661713224.8,7640,706,82661823
2018-06-08,1480,4673,2643029248,164.07,36063500,33.9007466184,3180.59699853,22703,0.00249606,48050514477.2,8011,714,86371386
2018-06-09,1481,3772,2554113792,158.52,29964000,26.3306596889,3296.36421835,17924,0.0024927,46670207721,6673,741,70696221
2018-06-10,1482,4240,2497785088,154.99,46671000,29.8874904588,3091.86045223,21881,0.00248892,48468121396.5,7416,696,79469209
2018-06-11,1483,5231,2249353984,139.55,32508500,35.1579618841,3149.86801597,24363,0.00248591,47511976871.4,8278,710,92040127
2018-06-12,1484,4967,2232249856,138.46,36656700,37.9070293445,3114.42632182,23261,0.00248276,45242039960.9,8362,703,90582687
2018-06-13,1485,4451,2029914112,125.88,44354400,30.6621567033,3274.07182081,20686,0.00247828,42945698751.3,7282,740,79826261
2018-06-14,1486,4224,1966783232,121.94,44929500,27.3030816198,3260.61597637,19948,0.00247478,46221159027.1,7182,738,77281891
2018-06-15,1487,4250,2143196672,132.85,35999400,24.4197155263,3145.88690989,22336,0.00247128,45873894555.4,6979,713,76611746
2018-06-16,1488,3609,1964389376,121.75,31221300,26.93185075,2982.94615917,19003,0.00246764,46269688580.8,6161,677,67436205
2018-06-17,1489,3756,2049007616,126.97,29247600,27.9082113962,3379.36401201,17806,0.00246428,43755311629.3,6723,768,70869382
2018-06-18,1490,4312,1998655104,123.82,32087200,28.7523495277,3190.04061802,22331,0.00246106,47641849744.2,6954,726,78225971
2018-06-19,1491,4466,2056533888,127.38,34054800,35.5236755481,3062.77490559,22160,0.00245826,48356430930.8,7100,698,79591853
2018-06-20,1492,4471,2037589760,126.18,33876600,31.329290041,3295.23871866,21721,0.00245448,49265285512,7138,752,79609039
2018-06-21,1493,3807,1978368128,122.49,29272800,28.3529492679,2980.10260541,17609,0.00245098,48378647887.7,6285,681,68521845
2018-06-22,1494,4321,1994338816,123.46,40058500,30.3556098534,3242.52017213,20488,0.00244776,45914113648.4,7123,742,78076428
2018-06-23,1495,3723,1788185088,110.68,33435900,26.5564507554,3085.40101982,17347,0.00244398,48582839703.1,6316,707,67905706
2018-06-24,1496,3966,1860779904,115.15,45338000,29.3745799512,3216.25164153,18635,0.00244076,48358018955.6,6353,738,70286843
2018-06-25,1497,4781,1958747136,121.18,37688900,31.5140995232,3246.40080509,22902,0.00243768,53336695413.9,7338,746,83435262
2018-06-26,1498,4239,2048610048,126.72,35735700,30.3337668627,3233.16437368,20323,0.00243418,54631543685.3,6868,744,75940094
2018-06-27,1499,4510,1950604800,120.63,39016100,37.999582335,2946.08736754,20918,0.00243096,54609053291.5,6995,679,78698749
2018-06-28,1500,4227,2083850624,128.85,48284400,28.7036610841,3025.14189102,21292,0.00242774,51519781867.5,6715,698,75566000
2018-06-29,1501,4118,1897442176,117.3,34762700,30.8700553039,3323.98511275,20103,0.00242424,50435607555,6824,768,74923490
2018-06-30,1502,3469,2050044416,126.71,33426400,23.5426760437,3051.31207934,17199,0.00242074,54587180295,5970,706,64450156
2018-07-01,1503,3462,2120679808,131.05,32338800,25.9901147358,3176.53630991,18196,0.00241696,56770978317.6,6041,736,65369525
2018-07-02,1504,4054,2108261120,130.26,41012600,26.3977513744,3133.41201377,19178,0.00241388,55613432514.5,6398,727,71550662
2018-07-03,1505,4790,2268370176,140.12,33954300,42.2621609067,3115.25081294,22269,0.00241136,56545178762.5,7485,724,83753686
2018-07-04,1506,4111,2244145152,138.6,31732500,34.7135229778,3051.50428842,19483,0.00240772,56969077709.4,6751,710,74109268
2018-07-05,1507,3641,2254884608,139.24,33014500,35.5214113045,3167.22830106,17447,0.00240436,55795186993,6398,738,68167745
2018-07-06,1508,3600,2241409792,138.38,32393700,32.0990264853,2914.3036577,18361,0.002401,58938374684,5941,680,65637371
2018-07-07,1509,3573,2168213760,133.83,27346900,35.1944514895,3034.76608913,17114,0.00239792,54853591739.2,6269,709,66747247
2018-07-08,1510,3768,2192002816,135.28,25550900,33.7974628674,3163.13077207,17957,0.00239428,52908873538,6167,740,67726519
2018-07-09,1511,4041,2235508480,137.93,33160900,38.3573605667,3137.28016116,19838,0.0023912,56615371913.8,6659,735,73266979
2018-07-10,1512,3939,2198026240,135.6,31309100,36.7308903538,2822.11408464,18900,0.00238826,53003783917.9,6255,662,69863199
2018-07-11,1513,4040,1970179584,121.52,35463900,35.1217174893,3234.99139995,19175,0.00238532,52066193390.3,6715,760,73181907
2018-07-12,1514,4051,2034318464,125.45,28289200,34.125224718,3120.22415764,19089,0.00238182,55780315732.3,6561,734,72470869
2018-07-13,1515,3392,1959534080,120.82,23792500,33.2597893562,2929.23460957,16309,0.00237874,55049961612.7,5715,690,62097173
2018-07-14,1516,3176,1985581824,122.4,20547700,28.6035769849,3005.70234391,16547,0.00237496,53547517616.5,5843,709,61687252
2018-07-15,1517,3305,1997827584,123.13,22403800,31.5577325863,3157.95352323,20283,0.00237202,51925760455.7,6018,746,65564603
2018-07-16,1518,3734,2012059776,123.98,33018400,33.3218655056,3098.54643577,20076,0.00236866,55766814847.8,6154,733,68753269
2018-07-17,1519,4863,2194172672,135.18,40091900,32.22854723,3178.83196499,24125,0.00236516,58238156036.1,7482,753,85242207
2018-07-18,1520,4581,2338861312,144.07,30846300,31.5470535365,2883.45802215,22850,0.00236222,58672314520.9,6876,684,79482776
2018-07-19,1521,4431,2266825472,139.6,30172600,32.7173849739,3115.58330791,20225,0.00235872,57061700481.7,6879,740,77231308
2018-07-20,1522,4154,2266350336,139.55,37618500,36.0756906757,2854.6259083,22179,0.00235592,56324052752.5,6580,679,74826208
2018-07-21,1523,3640,2108716672,129.82,22586300,30.2005797957,3044.09157931,16795,0.002352,54069050676.5,6188,725,66445911
2018-07-22,1524,3802,2142546176,131.88,34691600,30.6971174079,3111.25339936,17826,0.00234864,55390350787.3,6173,742,67857324
2018-07-23,1525,4508,2088798080,128.54,54845300,64.5351622646,2956.11525383,23050,0.0023464,57677782530.7,6972,706,79938797
2018-07-24,1526,4581,2175170304,133.84,41505800,42.6159357078,2943.53772949,25320,0.00234332,58400471721.6,7188,704,82838037
2018-07-25,1527,4685,2371588096,145.89,32155300,34.3613504325,2989.82975417,25043,0.00233968,54580001587,7233,716,83272417
2018-07-26,1528,4484,2324696320,142.98,30321500,36.7816292513,2977.5098981,21306,0.0023366,53554471348.3,6942,714,78533232
2018-07-27,1529,4107,2224835840,136.82,27555400,32.0720926574,3002.41007631,19272,0.00233296,54339989381.7,6504,721,72435457
2018-07-28,1530,3780,2278856448,140.11,23366000,27.823187227,3156.39391612,18814,0.00232904,55734076564.6,6441,759,69918695
2018-07-29,1531,3526,2272261632,139.7,29691600,30.237035553,2902.76137349,18332,0.00232652,56359742964.8,6326,699,67877254
2018-07-30,1532,4327,2204990353,135.57,28947100,30.5598678905,3031.63234209,20981,0.00232358,55367468060.3,6899,731,77076783
2018-07-31,1533,4245,2139712385,131.56,31704100,32.2179595021,2882.24563989,23272,0.00232036,55103661295.1,6630,696,76663299
2018-08-01,1534,4340,1988912793,122.27,31815200,32.2092182364,3097.84505231,23298,0.002317,56034327681.7,6849,749,78183801
2018-08-02,1535,3727,2082784661,128.04,24394700,23.8068123994,2866.44747198,17478,0.00231378,57366964488.5,6064,694,66698660
2018-08-03,1536,3608,1993480234,122.55,22482600,22.3625763786,2990.36741488,17525,0.00231042,56490701192.8,6176,725,66686484
2018-08-04,1537,2962,1954603190,120.16,19018600,20.1009961273,2829.65734122,15052,0.0023072,55136776388,5429,687,57115263
2018-08-05,1538,3301,1855350124,114.06,20136800,22.67037714,3006.86025763,15793,0.00230384,53659631342.2,5839,731,62064078
2018-08-06,1539,3876,1910987688,117.48,21437100,26.888780978,2920.71714869,18654,0.00230118,54889057246.6,6250,711,69650558
2018-08-07,1540,4019,1855914678,114.09,24304400,25.1011073087,3027.48975292,19177,0.00229782,52398383774.7,6606,738,72725338
2018-08-08,1541,3920,1757417040,108.04,31289400,25.500456004,2965.53119605,19831,0.00229446,54857470647.4,6317,724,70535578
2018-08-09,1542,3671,1540806330,94.72,24062700,21.6151923985,3055.97026715,17716,0.00229138,56494885362.9,6173,747,67495469
2018-08-10,1543,3497,1634361234,100.47,23751500,25.0024130642,2834.6361161,16709,0.0022883,56346024267.6,6167,694,65540779
2018-08-11,1544,3686,1499390592,92.18,30488100,33.72179234,2855.49746871,17764,0.00228522,53086925747.4,6172,700,67250211
2018-08-12,1545,3359,1520755287,93.49,18323700,27.3241063057,2994.24242561,16362,0.00228228,54370586777.9,6141,735,64349695
2018-08-13,1546,4129,1515664496,93.18,25503900,27.0729228967,2875.93735304,20159,0.00227878,54967865918.6,6962,707,75767507
2018-08-14,1547,4323,1431884111,88.03,31742700,29.7073984283,2969.64642071,21939,0.00227584,54720971704.1,6893,731,77470314
2018-08-15,1548,4076,1375952914,84.59,23635100,25.2239272509,2917.24788069,19794,0.0022729,53934033348.5,6503,719,72763450
